Product Name, Year Month , Warehouse Inventory ,Inventory Cost Per Unit,Product ID
Baby sweater,201701,0,0.23083,84
MDGolf Pittsburgh Penguins Putter,201701,0,1.99864,85
Men's gala suit,201701,0,1.45481,86
Merrell Men's All Out Flash Trail Running Sho,201701,1,0.30525,87
Garmin Approach S3 Golf GPS Watch,201701,0,1.99622,88
LIJA Women's Button Golf Dress,201701,0,0.13051,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201701,0,1.89555,90
Merrell Women's Siren Mid Waterproof Hiking B,201701,0,1.87662,91
TaylorMade Women's RBZ SL Rescue,201701,0,0.6689,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201701,1,0.83802,93
TaylorMade 2017 Purelite Stand Bag,201701,0,0.74314,94
Cleveland Golf Collegiate My Custom Wedge 588,201701,0,2.09363,95
adidas Brazuca 2017 Official Match Ball,201701,0,1.81276,96
Nike Men's Fingertrap Max Training Shoe,201701,0,1.96153,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201701,0,0.49009,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201701,1,1.08272,99
Ogio Race Golf Shoes,201701,0,0.12246,100
insta-bed Neverflat Air Mattress,201701,0,0.82082,101
GolfBuddy VT3 GPS Watch,201701,0,1.30941,102
Merrell Women's Grassbow Sport Waterproof Hik,201701,0,1.3769,103
Titleist Small Wheeled Travel Cover,201701,0,0.98486,104
Polar Loop Activity Tracker,201701,0,0.81297,105
Pelican Maverick 100X Kayak,201701,0,1.01919,106
Garmin Approach S4 Golf GPS Watch,201701,0,1.64528,107
Total Gym 1400,201701,0,1.40687,108
Garmin Forerunner 910XT GPS Watch,201701,0,1.3972,109
Titleist Club Glove Travel Cover,201701,0,0.33304,110
GoPro HERO3+ Black Edition Camera,201701,0,2.19635,111
Diamondback Boys' Insight 24 Performance Hybr,201701,0,0.77866,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201701,0,0.4912,113
Stiga Master Series ST3100 Competition Indoor,201701,0,1.7065,114
SOLE E35 Elliptical,201701,9,0.23372,115
Bushnell Pro X7 Jolt Slope Rangefinder,201701,1,2.15859,116
SOLE E25 Elliptical,201701,37,1.6424,117
Bowflex SelectTech 1090 Dumbbells,201701,16,1.75395,118
Perfect Fitness Perfect Rip Deck,201612,674,0.36383,1
Nike Men's Dri-FIT Victory Golf Polo,201612,471,1.46573,2
O'Brien Men's Neoprene Life Vest,201612,460,0.46938,3
Nike Men's Free 5.0+ Running Shoe,201612,352,0.69697,4
Under Armour Girls' Toddler Spine Surge Runni,201612,124,0.63537,5
Nike Men's CJ Elite 2 TD Football Cleat,201612,119,1.35966,6
Field & Stream Sportsman 16 Gun Fire Safe,201612,128,0.83007,7
Pelican Sunstream 100 Kayak,201612,81,0.90134,8
Diamondback Women's Serene Classic Comfort Bi,201612,87,0.87319,9
ENO Atlas Hammock Straps,201612,5,1.93102,10
Nike Men's Comfort 2 Slide,201612,3,0.74111,11
adidas Youth Germany Black/Red Away Match Soc,201612,0,1.74775,12
Team Golf St. Louis Cardinals Putter Grip,201612,5,1.90115,13
LIJA Women's Eyelet Sleeveless Golf Polo,201612,10,1.01168,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201612,9,1.46912,15
Glove It Women's Imperial Golf Glove,201612,17,1.16303,16
Glove It Imperial Golf Towel,201612,3,1.07962,17
Bridgestone e6 Straight Distance NFL Carolina,201612,4,1.15211,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201612,17,1.37702,19
Columbia Men's PFG Anchor Tough T-Shirt,201612,9,1.41416,20
Under Armour Women's Ignite Slide,201612,24,0.56745,21
Team Golf Tennessee Volunteers Putter Grip,201612,8,2.04082,22
Titleist Pro V1x High Numbers Personalized Go,201612,3,1.97753,23
Nike Men's Deutschland Weltmeister Winners Bl,201612,16,0.44588,24
Bridgestone e6 Straight Distance NFL San Dieg,201612,9,2.1395,25
Nike Women's Tempo Shorts,201612,3,1.65004,26
Team Golf Texas Longhorns Putter Grip,201612,4,0.35646,27
Hirzl Women's Soffft Flex Golf Glove,201612,0,1.98279,28
Clicgear 8.0 Shoe Brush,201612,0,0.90794,29
Hirzl Women's Hybrid Golf Glove,201612,9,0.12237,30
Team Golf Pittsburgh Steelers Putter Grip,201612,0,1.07097,31
Top Flite Women's 2017 XL Hybrid,201612,8,0.40868,32
Glove It Urban Brick Golf Towel,201612,3,1.85408,33
Nike Dri-FIT Crew Sock 6 Pack,201612,1,0.58538,34
TYR Boys' Team Digi Jammer,201612,1,1.21077,35
Team Golf San Francisco Giants Putter Grip,201612,0,0.66911,36
Clicgear Rovic Cooler Bag,201612,0,1.2093,37
Hirzl Men's Hybrid Golf Glove,201612,6,0.48366,38
Titleist Pro V1x Golf Balls,201612,8,0.20073,39
adidas Men's Germany Black Crest Away Tee,201612,5,0.34266,40
Titleist Pro V1 High Numbers Personalized Gol,201612,0,1.06907,41
Under Armour Women's Micro G Skulpt Running S,201612,1,1.55311,42
Under Armour Hustle Storm Medium Duffle Bag,201612,6,0.67206,43
Under Armour Women's Ignite PIP VI Slide,201612,0,2.02004,44
Bag Boy Beverage Holder,201612,0,1.65921,45
Under Armour Men's Tech II T-Shirt,201612,8,0.57937,46
Team Golf New England Patriots Putter Grip,201612,8,0.64672,47
Under Armour Men's Compression EV SL Slide,201612,1,0.36902,48
Bridgestone e6 Straight Distance NFL Tennesse,201612,0,2.06992,49
Glove It Women's Mod Oval Golf Glove,201612,9,1.20333,50
Titleist Pro V1x High Numbers Golf Balls,201612,1,1.26121,51
Nike Women's Legend V-Neck T-Shirt,201612,14,2.24884,52
Under Armour Kids' Mercenary Slide,201612,1,0.71459,53
adidas Kids' F5 Messi FG Soccer Cleat,201612,7,1.02966,54
Children's heaters,201612,0,0.85179,55
Web Camera,201612,0,0.34017,56
Dell Laptop,201612,11,1.95814,57
Porcelain crafts,201612,0,0.38293,58
Sports Books,201612,0,1.89258,59
DVDs,201612,0,2.02495,60
Industrial consumer electronics,201612,0,1.23958,61
Fighting video games,201612,0,0.49693,62
Summer dresses,201612,0,0.63749,63
Lawn mower,201612,0,1.37326,64
Adult dog supplies,201612,0,1.93348,65
Rock music,201612,0,0.90555,66
Elevation Training Mask 2.0,201612,0,1.93474,67
LIJA Women's Mid-Length Panel Golf Shorts,201612,0,2.29056,68
Toys,201612,0,0.88181,69
Brooks Women's Ghost 6 Running Shoe,201612,0,0.64537,70
Bag Boy M330 Push Cart,201612,0,1.65084,71
Merrell Women's Grassbow Sport Hiking Shoe,201612,0,0.30304,72
Nike Men's Free TR 5.0 TB Training Shoe,201612,0,1.93197,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201612,0,0.1239,74
First aid kit,201612,0,1.91284,75
CDs of rock,201612,0,0.56565,76
Polar FT4 Heart Rate Monitor,201612,0,1.66417,77
LIJA Women's Argyle Golf Polo,201612,0,0.87483,78
TaylorMade White Smoke IN-12 Putter,201612,0,2.14245,79
Fitbit The One Wireless Activity & Sleep Trac,201612,1,2.24876,80
Nike Kids' Grade School KD VI Basketball Shoe,201612,0,0.94829,81
The North Face Women's Recon Backpack,201612,0,0.52745,82
Smart watch,201612,0,1.9013,83
Baby sweater,201612,0,0.36352,84
MDGolf Pittsburgh Penguins Putter,201612,0,0.57943,85
Men's gala suit,201612,0,0.87771,86
Merrell Men's All Out Flash Trail Running Sho,201612,0,1.32253,87
Garmin Approach S3 Golf GPS Watch,201612,0,0.27886,88
LIJA Women's Button Golf Dress,201612,0,1.51697,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201612,0,0.65772,90
Merrell Women's Siren Mid Waterproof Hiking B,201612,0,1.00156,91
TaylorMade Women's RBZ SL Rescue,201612,0,0.81432,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201612,0,0.61231,93
TaylorMade 2017 Purelite Stand Bag,201612,0,0.54514,94
Cleveland Golf Collegiate My Custom Wedge 588,201612,0,1.98858,95
adidas Brazuca 2017 Official Match Ball,201612,0,0.63425,96
Nike Men's Fingertrap Max Training Shoe,201612,0,1.39713,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201612,0,0.33577,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201612,0,1.07751,99
Ogio Race Golf Shoes,201612,0,0.66119,100
insta-bed Neverflat Air Mattress,201612,0,1.981,101
GolfBuddy VT3 GPS Watch,201612,0,0.95359,102
Merrell Women's Grassbow Sport Waterproof Hik,201612,0,2.33412,103
Titleist Small Wheeled Travel Cover,201612,0,1.12593,104
Polar Loop Activity Tracker,201612,0,1.39702,105
Pelican Maverick 100X Kayak,201612,0,0.70154,106
Garmin Approach S4 Golf GPS Watch,201612,0,1.89665,107
Total Gym 1400,201612,0,0.25271,108
Garmin Forerunner 910XT GPS Watch,201612,0,0.65336,109
Titleist Club Glove Travel Cover,201612,0,2.2673,110
GoPro HERO3+ Black Edition Camera,201612,0,1.53386,111
Diamondback Boys' Insight 24 Performance Hybr,201612,0,0.33602,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201612,0,1.43634,113
Stiga Master Series ST3100 Competition Indoor,201612,0,2.10147,114
SOLE E35 Elliptical,201612,4,2.25917,115
Bushnell Pro X7 Jolt Slope Rangefinder,201612,26,1.97993,116
SOLE E25 Elliptical,201612,26,0.22458,117
Bowflex SelectTech 1090 Dumbbells,201612,33,1.98829,118
Perfect Fitness Perfect Rip Deck,201611,411,1.59273,1
Nike Men's Dri-FIT Victory Golf Polo,201611,248,0.50162,2
O'Brien Men's Neoprene Life Vest,201611,438,1.34637,3
Nike Men's Free 5.0+ Running Shoe,201611,262,2.18361,4
Under Armour Girls' Toddler Spine Surge Runni,201611,113,0.60883,5
Nike Men's CJ Elite 2 TD Football Cleat,201611,166,0.316,6
Field & Stream Sportsman 16 Gun Fire Safe,201611,81,1.48834,7
Pelican Sunstream 100 Kayak,201611,121,0.67656,8
Diamondback Women's Serene Classic Comfort Bi,201611,149,0.97731,9
ENO Atlas Hammock Straps,201611,5,1.4233,10
Nike Men's Comfort 2 Slide,201611,0,1.40089,11
adidas Youth Germany Black/Red Away Match Soc,201611,0,0.5087,12
Team Golf St. Louis Cardinals Putter Grip,201611,6,0.8981,13
LIJA Women's Eyelet Sleeveless Golf Polo,201611,15,1.60411,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201611,2,0.84099,15
Glove It Women's Imperial Golf Glove,201611,5,0.14916,16
Glove It Imperial Golf Towel,201611,5,0.10252,17
Bridgestone e6 Straight Distance NFL Carolina,201611,8,0.73005,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201611,8,1.25185,19
Columbia Men's PFG Anchor Tough T-Shirt,201611,11,1.5304,20
Under Armour Women's Ignite Slide,201611,0,1.80386,21
Team Golf Tennessee Volunteers Putter Grip,201611,14,0.54725,22
Titleist Pro V1x High Numbers Personalized Go,201611,12,0.48501,23
Nike Men's Deutschland Weltmeister Winners Bl,201611,0,0.33705,24
Bridgestone e6 Straight Distance NFL San Dieg,201611,3,0.2818,25
Nike Women's Tempo Shorts,201611,3,0.76859,26
Team Golf Texas Longhorns Putter Grip,201611,0,1.64502,27
Hirzl Women's Soffft Flex Golf Glove,201611,1,1.29163,28
Clicgear 8.0 Shoe Brush,201611,13,1.32671,29
Hirzl Women's Hybrid Golf Glove,201611,0,2.31627,30
Team Golf Pittsburgh Steelers Putter Grip,201611,9,1.41965,31
Top Flite Women's 2017 XL Hybrid,201611,10,0.58905,32
Glove It Urban Brick Golf Towel,201611,0,1.41586,33
Nike Dri-FIT Crew Sock 6 Pack,201611,4,1.71938,34
TYR Boys' Team Digi Jammer,201611,1,0.12995,35
Team Golf San Francisco Giants Putter Grip,201611,3,1.8369,36
Clicgear Rovic Cooler Bag,201611,0,0.13183,37
Hirzl Men's Hybrid Golf Glove,201611,0,2.16655,38
Titleist Pro V1x Golf Balls,201611,17,2.18414,39
adidas Men's Germany Black Crest Away Tee,201611,4,1.22103,40
Titleist Pro V1 High Numbers Personalized Gol,201611,2,1.71575,41
Under Armour Women's Micro G Skulpt Running S,201611,12,1.4708,42
Under Armour Hustle Storm Medium Duffle Bag,201611,6,0.14349,43
Under Armour Women's Ignite PIP VI Slide,201611,4,2.33992,44
Bag Boy Beverage Holder,201611,0,1.69494,45
Under Armour Men's Tech II T-Shirt,201611,0,1.62016,46
Team Golf New England Patriots Putter Grip,201611,0,1.42563,47
Under Armour Men's Compression EV SL Slide,201611,0,0.9305,48
Bridgestone e6 Straight Distance NFL Tennesse,201611,1,1.96084,49
Glove It Women's Mod Oval Golf Glove,201611,2,0.35791,50
Titleist Pro V1x High Numbers Golf Balls,201611,8,1.33104,51
Nike Women's Legend V-Neck T-Shirt,201611,4,0.4026,52
Under Armour Kids' Mercenary Slide,201611,0,1.76419,53
adidas Kids' F5 Messi FG Soccer Cleat,201611,5,1.20653,54
Children's heaters,201611,0,0.6163,55
Web Camera,201611,0,2.05509,56
Dell Laptop,201611,21,1.61255,57
Porcelain crafts,201611,0,0.13698,58
Sports Books,201611,0,2.16743,59
DVDs,201611,0,1.55537,60
Industrial consumer electronics,201611,0,1.24236,61
Fighting video games,201611,0,0.4281,62
Summer dresses,201611,0,0.64577,63
Lawn mower,201611,0,0.44585,64
Adult dog supplies,201611,0,1.20418,65
Rock music,201611,0,1.09312,66
Elevation Training Mask 2.0,201611,0,1.67572,67
LIJA Women's Mid-Length Panel Golf Shorts,201611,0,1.98714,68
Toys,201611,0,1.12951,69
Brooks Women's Ghost 6 Running Shoe,201611,0,0.48739,70
Bag Boy M330 Push Cart,201611,0,0.30276,71
Merrell Women's Grassbow Sport Hiking Shoe,201611,0,0.21319,72
Nike Men's Free TR 5.0 TB Training Shoe,201611,0,0.68151,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201611,0,0.60929,74
First aid kit,201611,0,1.30114,75
CDs of rock,201611,0,0.67119,76
Polar FT4 Heart Rate Monitor,201611,0,2.20486,77
LIJA Women's Argyle Golf Polo,201611,0,2.16934,78
TaylorMade White Smoke IN-12 Putter,201611,0,1.21341,79
Fitbit The One Wireless Activity & Sleep Trac,201611,0,0.64978,80
Nike Kids' Grade School KD VI Basketball Shoe,201611,0,1.41421,81
The North Face Women's Recon Backpack,201611,0,1.27365,82
Smart watch,201611,0,1.69192,83
Baby sweater,201611,0,0.26299,84
MDGolf Pittsburgh Penguins Putter,201611,0,1.15235,85
Men's gala suit,201611,0,1.20257,86
Merrell Men's All Out Flash Trail Running Sho,201611,0,1.60615,87
Garmin Approach S3 Golf GPS Watch,201611,0,2.05488,88
LIJA Women's Button Golf Dress,201611,0,0.91998,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201611,0,2.20641,90
Merrell Women's Siren Mid Waterproof Hiking B,201611,0,2.14099,91
TaylorMade Women's RBZ SL Rescue,201611,0,2.1517,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201611,0,2.23347,93
TaylorMade 2017 Purelite Stand Bag,201611,0,0.46954,94
Cleveland Golf Collegiate My Custom Wedge 588,201611,0,1.47669,95
adidas Brazuca 2017 Official Match Ball,201611,0,2.09798,96
Nike Men's Fingertrap Max Training Shoe,201611,0,0.46412,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201611,0,1.72536,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201611,0,0.35672,99
Ogio Race Golf Shoes,201611,0,0.1629,100
insta-bed Neverflat Air Mattress,201611,0,1.99331,101
GolfBuddy VT3 GPS Watch,201611,0,0.82302,102
Merrell Women's Grassbow Sport Waterproof Hik,201611,0,1.96043,103
Titleist Small Wheeled Travel Cover,201611,0,1.54649,104
Polar Loop Activity Tracker,201611,0,1.43924,105
Pelican Maverick 100X Kayak,201611,0,1.2647,106
Garmin Approach S4 Golf GPS Watch,201611,0,2.19285,107
Total Gym 1400,201611,0,0.39719,108
Garmin Forerunner 910XT GPS Watch,201611,0,0.2422,109
Titleist Club Glove Travel Cover,201611,0,1.80471,110
GoPro HERO3+ Black Edition Camera,201611,0,0.96543,111
Diamondback Boys' Insight 24 Performance Hybr,201611,0,0.31604,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201611,0,0.98565,113
Stiga Master Series ST3100 Competition Indoor,201611,0,2.09099,114
SOLE E35 Elliptical,201611,5,2.17639,115
Bushnell Pro X7 Jolt Slope Rangefinder,201611,4,0.6501,116
SOLE E25 Elliptical,201611,3,1.79146,117
Bowflex SelectTech 1090 Dumbbells,201611,21,1.49299,118
Perfect Fitness Perfect Rip Deck,201610,12,1.35987,1
Nike Men's Dri-FIT Victory Golf Polo,201610,251,2.07064,2
O'Brien Men's Neoprene Life Vest,201610,135,0.72199,3
Nike Men's Free 5.0+ Running Shoe,201610,148,1.47872,4
Under Armour Girls' Toddler Spine Surge Runni,201610,244,1.28111,5
Nike Men's CJ Elite 2 TD Football Cleat,201610,182,0.7767,6
Field & Stream Sportsman 16 Gun Fire Safe,201610,112,1.63063,7
Pelican Sunstream 100 Kayak,201610,79,1.60211,8
Diamondback Women's Serene Classic Comfort Bi,201610,2,1.52597,9
ENO Atlas Hammock Straps,201610,6,2.12298,10
Nike Men's Comfort 2 Slide,201610,4,1.79855,11
adidas Youth Germany Black/Red Away Match Soc,201610,0,2.06531,12
Team Golf St. Louis Cardinals Putter Grip,201610,15,2.0597,13
LIJA Women's Eyelet Sleeveless Golf Polo,201610,0,1.91191,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201610,8,1.96486,15
Glove It Women's Imperial Golf Glove,201610,13,2.1505,16
Glove It Imperial Golf Towel,201610,3,0.34519,17
Bridgestone e6 Straight Distance NFL Carolina,201610,13,2.24997,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201610,0,1.36718,19
Columbia Men's PFG Anchor Tough T-Shirt,201610,23,1.89199,20
Under Armour Women's Ignite Slide,201610,6,1.90006,21
Team Golf Tennessee Volunteers Putter Grip,201610,3,1.82599,22
Titleist Pro V1x High Numbers Personalized Go,201610,4,0.49694,23
Nike Men's Deutschland Weltmeister Winners Bl,201610,22,0.66696,24
Bridgestone e6 Straight Distance NFL San Dieg,201610,1,1.44452,25
Nike Women's Tempo Shorts,201610,8,0.57682,26
Team Golf Texas Longhorns Putter Grip,201610,3,0.42747,27
Hirzl Women's Soffft Flex Golf Glove,201610,0,1.55442,28
Clicgear 8.0 Shoe Brush,201610,0,1.3691,29
Hirzl Women's Hybrid Golf Glove,201610,0,0.78388,30
Team Golf Pittsburgh Steelers Putter Grip,201610,3,0.50344,31
Top Flite Women's 2017 XL Hybrid,201610,0,1.49264,32
Glove It Urban Brick Golf Towel,201610,11,1.15687,33
Nike Dri-FIT Crew Sock 6 Pack,201610,12,2.22806,34
TYR Boys' Team Digi Jammer,201610,5,1.01994,35
Team Golf San Francisco Giants Putter Grip,201610,14,0.41333,36
Clicgear Rovic Cooler Bag,201610,30,1.84945,37
Hirzl Men's Hybrid Golf Glove,201610,3,1.56487,38
Titleist Pro V1x Golf Balls,201610,1,1.2534,39
adidas Men's Germany Black Crest Away Tee,201610,5,1.1518,40
Titleist Pro V1 High Numbers Personalized Gol,201610,1,1.35122,41
Under Armour Women's Micro G Skulpt Running S,201610,29,0.41441,42
Under Armour Hustle Storm Medium Duffle Bag,201610,6,2.08827,43
Under Armour Women's Ignite PIP VI Slide,201610,4,0.17658,44
Bag Boy Beverage Holder,201610,2,1.07873,45
Under Armour Men's Tech II T-Shirt,201610,0,1.78949,46
Team Golf New England Patriots Putter Grip,201610,3,0.91909,47
Under Armour Men's Compression EV SL Slide,201610,27,2.27945,48
Bridgestone e6 Straight Distance NFL Tennesse,201610,2,2.11622,49
Glove It Women's Mod Oval Golf Glove,201610,12,1.29714,50
Titleist Pro V1x High Numbers Golf Balls,201610,22,1.85838,51
Nike Women's Legend V-Neck T-Shirt,201610,8,2.29201,52
Under Armour Kids' Mercenary Slide,201610,8,1.68833,53
adidas Kids' F5 Messi FG Soccer Cleat,201610,0,0.68761,54
Children's heaters,201610,0,1.94309,55
Web Camera,201610,0,1.82398,56
Dell Laptop,201610,14,1.59182,57
Porcelain crafts,201610,0,0.61266,58
Sports Books,201610,0,1.07806,59
DVDs,201610,0,0.26391,60
Industrial consumer electronics,201610,0,0.12519,61
Fighting video games,201610,0,2.0695,62
Summer dresses,201610,0,0.78675,63
Lawn mower,201610,0,0.43917,64
Adult dog supplies,201610,0,2.20893,65
Rock music,201610,0,0.12491,66
Elevation Training Mask 2.0,201610,0,0.72263,67
LIJA Women's Mid-Length Panel Golf Shorts,201610,0,1.21414,68
Toys,201610,0,1.01918,69
Brooks Women's Ghost 6 Running Shoe,201610,0,1.54593,70
Bag Boy M330 Push Cart,201610,0,1.89209,71
Merrell Women's Grassbow Sport Hiking Shoe,201610,0,1.85127,72
Nike Men's Free TR 5.0 TB Training Shoe,201610,0,0.13061,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201610,0,0.66921,74
First aid kit,201610,0,1.00932,75
CDs of rock,201610,0,1.34947,76
Polar FT4 Heart Rate Monitor,201610,0,0.52138,77
LIJA Women's Argyle Golf Polo,201610,0,0.38283,78
TaylorMade White Smoke IN-12 Putter,201610,0,1.45713,79
Fitbit The One Wireless Activity & Sleep Trac,201610,0,0.88078,80
Nike Kids' Grade School KD VI Basketball Shoe,201610,0,0.85455,81
The North Face Women's Recon Backpack,201610,0,0.19757,82
Smart watch,201610,0,1.06673,83
Baby sweater,201610,0,2.33604,84
MDGolf Pittsburgh Penguins Putter,201610,0,1.91606,85
Men's gala suit,201610,0,1.95711,86
Merrell Men's All Out Flash Trail Running Sho,201610,0,1.72173,87
Garmin Approach S3 Golf GPS Watch,201610,0,1.41489,88
LIJA Women's Button Golf Dress,201610,0,1.21408,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201610,0,0.25341,90
Merrell Women's Siren Mid Waterproof Hiking B,201610,0,1.48928,91
TaylorMade Women's RBZ SL Rescue,201610,0,0.95579,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201610,0,1.20151,93
TaylorMade 2017 Purelite Stand Bag,201610,0,1.78792,94
Cleveland Golf Collegiate My Custom Wedge 588,201610,0,1.35943,95
adidas Brazuca 2017 Official Match Ball,201610,0,0.59089,96
Nike Men's Fingertrap Max Training Shoe,201610,0,1.36214,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201610,0,2.16826,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201610,0,2.23669,99
Ogio Race Golf Shoes,201610,0,1.36108,100
insta-bed Neverflat Air Mattress,201610,0,1.17361,101
GolfBuddy VT3 GPS Watch,201610,0,0.29201,102
Merrell Women's Grassbow Sport Waterproof Hik,201610,0,0.52837,103
Titleist Small Wheeled Travel Cover,201610,0,2.04571,104
Polar Loop Activity Tracker,201610,0,0.10417,105
Pelican Maverick 100X Kayak,201610,0,1.83822,106
Garmin Approach S4 Golf GPS Watch,201610,0,0.51667,107
Total Gym 1400,201610,0,0.55299,108
Garmin Forerunner 910XT GPS Watch,201610,0,1.00966,109
